,Fornecedor,Numero_Serial,Manutenção_Preventiva,Manutenção_Emergencial,Manutenção_Corretiva,total,data,Equipamentos,Manutenção preditiva
28274,PrimeSteel Technologies,JTNMEHZR20,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28275,PrimeSteel Technologies,6OE8AWXRK8,,,,,2024-01-07,Gerador de Vapor,
28276,PrimeSteel Technologies,Z3DFNJ5N8I,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28277,PrimeSteel Technologies,3CJGKVKGEH,,,,,2024-01-07,Gerador de Vapor,
28278,PrimeSteel Technologies,BKSYGP6Z1G,,,,,2024-01-07,Gerador de Vapor,
28279,PrimeSteel Technologies,E4SA50LKNN,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28280,PrimeSteel Technologies,TNY7Y0U7SR,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28281,PrimeSteel Technologies,1MM1XH8SCA,,,,,2024-01-07,Gerador de Vapor,
28282,PrimeSteel Technologies,Y929TTYOP3,,,,,2024-01-07,Gerador de Vapor,
28283,PrimeSteel Technologies,HLNY7UMH57,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28284,PrimeSteel Technologies,TAX7CO3VQV,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28285,PrimeSteel Technologies,SBMZI54BOG,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28286,PrimeSteel Technologies,656AO5JLWO,16.0,0.0,0.0,16.0,2024-01-07,Gerador de Vapor,0.0
28287,PrimeSteel Technologies,HSOA0YSCCN,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28288,PrimeSteel Technologies,5HTN7Z0H8E,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28289,PrimeSteel Technologies,S8DX6CFF22,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28290,PrimeSteel Technologies,NYKAIGQ3A0,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28291,PrimeSteel Technologies,OMUIP0CZXK,,,,,2024-01-07,Gerador de Vapor,
28292,PrimeSteel Technologies,DXH6E7JPOD,58.0,0.0,4.0,62.0,2024-01-07,Gerador de Vapor,4.0
28293,PrimeSteel Technologies,E98Y142AVK,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28294,PrimeSteel Technologies,SJ61NIDOC1,,,,,2024-01-07,Gerador de Vapor,
28295,PrimeSteel Technologies,WGD6YL7D4P,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28296,PrimeSteel Technologies,M3G3X934KE,6.0,0.0,0.0,6.0,2024-01-07,Gerador de Vapor,0.0
28297,PrimeSteel Technologies,LS6B4YZC5F,,,,,2024-01-07,Gerador de Vapor,
28298,PrimeSteel Technologies,ZHWBFRR08V,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28299,PrimeSteel Technologies,PFM971W10E,94.0,0.0,0.0,94.0,2024-01-07,Gerador de Vapor,0.0
28300,PrimeSteel Technologies,Z0OV5YG3AD,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28301,PrimeSteel Technologies,8XVFR1GCYB,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28302,PrimeSteel Technologies,G4QT5SF5V6,46.0,0.0,0.0,46.0,2024-01-07,Gerador de Vapor,0.0
28303,PrimeSteel Technologies,MJ2FL13DN8,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28304,PrimeSteel Technologies,L9SWLJ6KPL,5.0,0.0,0.0,5.0,2024-01-07,Gerador de Vapor,0.0
28305,PrimeSteel Technologies,Q32LXZQRFE,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28306,PrimeSteel Technologies,9RA8L763L3,,,,,2024-01-07,Gerador de Vapor,
28307,PrimeSteel Technologies,Z2A46RUEEC,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28308,PrimeSteel Technologies,W5TSBUIBWC,3.0,0.0,0.0,3.0,2024-01-07,Gerador de Vapor,0.0
28309,PrimeSteel Technologies,GCZ64O3705,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28310,PrimeSteel Technologies,NOGRNR0X7G,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28311,PrimeSteel Technologies,JTRU1IL9JZ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28312,PrimeSteel Technologies,HB8FDO8BOB,1.0,0.0,12.0,13.0,2024-01-07,Gerador de Vapor,12.0
28313,PrimeSteel Technologies,OODYSX92XH,,,,,2024-01-07,Gerador de Vapor,
28314,PrimeSteel Technologies,Y0DT6CYVEX,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28315,PrimeSteel Technologies,GYNLK6KZ47,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28316,PrimeSteel Technologies,SOM1UA9BRK,7.0,0.0,0.0,7.0,2024-01-07,Gerador de Vapor,0.0
28317,PrimeSteel Technologies,GY7Z54EOP4,,,,,2024-01-07,Gerador de Vapor,
28318,PrimeSteel Technologies,K2F9DNKSWY,20.0,0.0,0.0,20.0,2024-01-07,Gerador de Vapor,0.0
28319,PrimeSteel Technologies,ME1RDXQX70,,,,,2024-01-07,Gerador de Vapor,
28320,PrimeSteel Technologies,BLLG1YBYIN,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28321,PrimeSteel Technologies,Z390TV91K1,,,,,2024-01-07,Gerador de Vapor,
28322,PrimeSteel Technologies,EZQ12ZFLEZ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28323,PrimeSteel Technologies,PJIYPICQ29,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28324,PrimeSteel Technologies,SXZDFEV8YA,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28325,PrimeSteel Technologies,MWGVKYVT6T,,,,,2024-01-07,Gerador de Vapor,
28326,PrimeSteel Technologies,3K65Y41EIG,,,,,2024-01-07,Gerador de Vapor,
28327,PrimeSteel Technologies,PTFXZS88E0,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28328,PrimeSteel Technologies,PE25NQWBVK,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28329,PrimeSteel Technologies,9JIXUD0DRZ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28330,PrimeSteel Technologies,N12Y6XR158,,,,,2024-01-07,Gerador de Vapor,
28331,PrimeSteel Technologies,O99U8NYZNV,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28332,PrimeSteel Technologies,L6YOQMM04B,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28333,PrimeSteel Technologies,X97FIPGU20,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28334,PrimeSteel Technologies,1FTBPHWR0K,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28335,PrimeSteel Technologies,UDQOKMTGBG,,,,,2024-01-07,Gerador de Vapor,
28336,PrimeSteel Technologies,HIL3RZ1WS3,,,,,2024-01-07,Gerador de Vapor,
28337,PrimeSteel Technologies,8IU6BZ27I9,133.0,0.0,0.0,133.0,2024-01-07,Gerador de Vapor,0.0
28338,PrimeSteel Technologies,ZM8K1905OS,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28339,PrimeSteel Technologies,K4FKHQLZFT,,,,,2024-01-07,Gerador de Vapor,
28340,PrimeSteel Technologies,1XP1S85M6F,,,,,2024-01-07,Gerador de Vapor,
28341,PrimeSteel Technologies,E1VWMDVS8L,2.0,0.0,0.0,2.0,2024-01-07,Gerador de Vapor,0.0
28342,PrimeSteel Technologies,Z71X9OBNP5,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28343,PrimeSteel Technologies,0HZ7BU58YH,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28344,PrimeSteel Technologies,492PMSW1AB,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28345,PrimeSteel Technologies,1U0N25V61X,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28346,PrimeSteel Technologies,157JSWJWEH,1.0,0.0,53.0,54.0,2024-01-07,Gerador de Vapor,53.0
28347,PrimeSteel Technologies,F58R99Z0GQ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28348,PrimeSteel Technologies,I4V6G1ZVC7,0.0,0.0,2.0,2.0,2024-01-07,Gerador de Vapor,2.0
28349,PrimeSteel Technologies,9WC3LWDSOW,,,,,2024-01-07,Gerador de Vapor,
28350,PrimeSteel Technologies,OPVEL57GLX,,,,,2024-01-07,Gerador de Vapor,
28351,PrimeSteel Technologies,KS4VPND06Y,,,,,2024-01-07,Gerador de Vapor,
28352,PrimeSteel Technologies,XH8H64AS2E,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28353,PrimeSteel Technologies,IWVUJGUGRK,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28354,PrimeSteel Technologies,YUA155GK4Y,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28355,PrimeSteel Technologies,P5W00DZQT5,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28356,PrimeSteel Technologies,B0PKKQANB2,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28357,PrimeSteel Technologies,N9QQ0PWT2K,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28358,PrimeSteel Technologies,HF0R8M96ZR,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28359,PrimeSteel Technologies,8CNY2HHIZ4,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28360,PrimeSteel Technologies,XWLAN2WX01,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28361,PrimeSteel Technologies,QNTHQY4I2Z,,,,,2024-01-07,Gerador de Vapor,
28362,PrimeSteel Technologies,BXBPLD9SG8,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28363,PrimeSteel Technologies,GLBGHGV78Y,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28364,PrimeSteel Technologies,MJIWTHMZDS,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28365,PrimeSteel Technologies,4R4VORP22C,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28366,PrimeSteel Technologies,RNHHERQBE2,,,,,2024-01-07,Gerador de Vapor,
28367,PrimeSteel Technologies,M6SABYT7Y1,,,,,2024-01-07,Gerador de Vapor,
28368,PrimeSteel Technologies,4OQPP6IWOX,,,,,2024-01-07,Gerador de Vapor,
28369,PrimeSteel Technologies,L0AQ6FR8ES,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28370,PrimeSteel Technologies,M2RNFXP89B,103.0,0.0,0.0,103.0,2024-01-07,Gerador de Vapor,0.0
28371,PrimeSteel Technologies,CGQNK34J5K,4.0,0.0,7.0,11.0,2024-01-07,Gerador de Vapor,7.0
28372,PrimeSteel Technologies,TMNJOPLETF,,,,,2024-01-07,Gerador de Vapor,
28373,PrimeSteel Technologies,MI2AFIZ0NF,,,,,2024-01-07,Gerador de Vapor,
28374,PrimeSteel Technologies,CDUPH2246T,79.0,0.0,0.0,79.0,2024-01-07,Gerador de Vapor,0.0
28375,PrimeSteel Technologies,MZS0U359UV,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28376,PrimeSteel Technologies,PBDPN9SVDN,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28377,PrimeSteel Technologies,7S5JGQ9Y1B,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28378,PrimeSteel Technologies,AAXK8DUQ7N,,,,,2024-01-07,Gerador de Vapor,
28379,PrimeSteel Technologies,FQZDT3FR87,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28380,PrimeSteel Technologies,B2RE74ONQM,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28381,PrimeSteel Technologies,QW60NAK06Z,,,,,2024-01-07,Gerador de Vapor,
28382,PrimeSteel Technologies,HYNLPRJSTS,,,,,2024-01-07,Gerador de Vapor,
28383,PrimeSteel Technologies,O0YJ13M9Q0,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28384,PrimeSteel Technologies,SR159DJGTO,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28385,PrimeSteel Technologies,E55MQRGY12,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28386,PrimeSteel Technologies,MYU69985LL,,,,,2024-01-07,Gerador de Vapor,
28387,PrimeSteel Technologies,XEIYWK9EEJ,,,,,2024-01-07,Gerador de Vapor,
28388,PrimeSteel Technologies,6V8IM65SPD,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28389,PrimeSteel Technologies,368AJQMRJO,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28390,PrimeSteel Technologies,37QIF9WH83,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28391,PrimeSteel Technologies,QDAZ9KOXEN,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28392,PrimeSteel Technologies,43QMTJRL9N,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28393,PrimeSteel Technologies,RJ2LJDX9PE,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28394,PrimeSteel Technologies,SXIN7WADOG,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28395,PrimeSteel Technologies,YGGRW4YPH3,,,,,2024-01-07,Gerador de Vapor,
28396,PrimeSteel Technologies,DCVD8Y2PKZ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28397,PrimeSteel Technologies,LER6MYL28R,3.0,0.0,0.0,3.0,2024-01-07,Gerador de Vapor,0.0
28398,PrimeSteel Technologies,Q88DW70HCC,17.0,0.0,0.0,17.0,2024-01-07,Gerador de Vapor,0.0
28399,PrimeSteel Technologies,BA8ODHYCNQ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28400,PrimeSteel Technologies,FJLSF7YNZK,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28401,PrimeSteel Technologies,CUCBKCAG37,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28402,PrimeSteel Technologies,HFHALS0XDW,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28403,PrimeSteel Technologies,N4KMXMP6HX,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28404,PrimeSteel Technologies,MBSX9BKJ32,87.0,0.0,0.0,87.0,2024-01-07,Gerador de Vapor,0.0
28405,PrimeSteel Technologies,LOEG7V7D46,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28406,PrimeSteel Technologies,2VQVYTJIOP,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28407,PrimeSteel Technologies,UZ0U8HQ253,,,,,2024-01-07,Gerador de Vapor,
28408,PrimeSteel Technologies,LIUBR0AJON,,,,,2024-01-07,Gerador de Vapor,
28409,PrimeSteel Technologies,M12IHYWDAP,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28410,PrimeSteel Technologies,EW6JC7RSAG,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28411,PrimeSteel Technologies,285PTW55VN,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28412,PrimeSteel Technologies,D14VR8HKDB,,,,,2024-01-07,Gerador de Vapor,
28413,PrimeSteel Technologies,EDG8IBNOV2,,,,,2024-01-07,Gerador de Vapor,
28414,PrimeSteel Technologies,2GH8F2S8JJ,,,,,2024-01-07,Gerador de Vapor,
28415,PrimeSteel Technologies,GZTJ33UZIE,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28416,PrimeSteel Technologies,XXLWJN2NCW,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28417,PrimeSteel Technologies,XTIVJ1EXNG,,,,,2024-01-07,Gerador de Vapor,
28418,PrimeSteel Technologies,LVMWEUSBWI,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28419,PrimeSteel Technologies,F7S3ENYTEO,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28420,PrimeSteel Technologies,R7MMRFJBQ1,1.0,0.0,0.0,1.0,2024-01-07,Gerador de Vapor,0.0
28421,PrimeSteel Technologies,DPYLKNDH01,15.0,0.0,0.0,15.0,2024-01-07,Gerador de Vapor,0.0
28422,PrimeSteel Technologies,EJDBN7T81Y,,,,,2024-01-07,Gerador de Vapor,
28423,PrimeSteel Technologies,10PH95SNQR,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28424,PrimeSteel Technologies,HI7R2VWX4Y,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28425,PrimeSteel Technologies,JB5PB38SUV,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28426,PrimeSteel Technologies,YM4RBFOH5X,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28427,PrimeSteel Technologies,QUKDP4T0LX,58.0,0.0,0.0,58.0,2024-01-07,Gerador de Vapor,0.0
28428,PrimeSteel Technologies,WEU8SO0G8J,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28429,PrimeSteel Technologies,SV6J53J5EC,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28430,PrimeSteel Technologies,1CD108SX6Y,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28431,PrimeSteel Technologies,SGQX2AM07Y,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28432,PrimeSteel Technologies,6TE5VULUPG,,,,,2024-01-07,Gerador de Vapor,
28433,PrimeSteel Technologies,IT60Q71H6P,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28434,PrimeSteel Technologies,W3M5C4JJ63,,,,,2024-01-07,Gerador de Vapor,
28435,PrimeSteel Technologies,2X42A9DDZL,,,,,2024-01-07,Gerador de Vapor,
28436,PrimeSteel Technologies,13LFZQ2OUD,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28437,PrimeSteel Technologies,OOY6ZETTEL,,,,,2024-01-07,Gerador de Vapor,
28438,PrimeSteel Technologies,4OJ3VQNLGT,,,,,2024-01-07,Gerador de Vapor,
28439,PrimeSteel Technologies,D6KA9KPYOQ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28440,PrimeSteel Technologies,LQ2FL40C5Y,,,,,2024-01-07,Gerador de Vapor,
28441,PrimeSteel Technologies,DSY2R490KC,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28442,PrimeSteel Technologies,KSO81WS7O3,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28443,PrimeSteel Technologies,LI6C68Y024,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28444,PrimeSteel Technologies,37A05V7QVG,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28445,PrimeSteel Technologies,TGHBJR1BDQ,,,,,2024-01-07,Gerador de Vapor,
28446,PrimeSteel Technologies,L6EHDM8MCQ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28447,PrimeSteel Technologies,06CB28CV97,,,,,2024-01-07,Gerador de Vapor,
28448,PrimeSteel Technologies,XG8JJRKOBY,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28449,PrimeSteel Technologies,OK4EXBG6FD,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28450,PrimeSteel Technologies,OIN7KNHTN3,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28451,PrimeSteel Technologies,PONY8RKPPR,,,,,2024-01-07,Gerador de Vapor,
28452,PrimeSteel Technologies,1NTJSEFNT6,12.0,0.0,0.0,12.0,2024-01-07,Gerador de Vapor,0.0
28453,PrimeSteel Technologies,Y5E3E34H50,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28454,PrimeSteel Technologies,ISGB3CQ0DF,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28455,PrimeSteel Technologies,RMKKSPRKZH,,,,,2024-01-07,Gerador de Vapor,
28456,PrimeSteel Technologies,X4Z44ASX6T,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28457,PrimeSteel Technologies,EWND7OURWJ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28458,PrimeSteel Technologies,BG50WMU77U,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28459,PrimeSteel Technologies,5PMVCS2B3Q,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28460,PrimeSteel Technologies,QJ68Z7PMHI,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28461,PrimeSteel Technologies,HZNEGBW42P,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28462,PrimeSteel Technologies,HIFZYT82ZB,80.0,0.0,0.0,80.0,2024-01-07,Gerador de Vapor,0.0
28463,PrimeSteel Technologies,7M7VFHV6GZ,,,,,2024-01-07,Gerador de Vapor,
28464,PrimeSteel Technologies,N44QUT7JUO,4.0,0.0,0.0,4.0,2024-01-07,Gerador de Vapor,0.0
28465,PrimeSteel Technologies,4U5NLMR84L,,,,,2024-01-07,Gerador de Vapor,
28466,PrimeSteel Technologies,R8O8RQREE7,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28467,PrimeSteel Technologies,0QZOKOA40X,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28468,PrimeSteel Technologies,RO1DD3V9R2,,,,,2024-01-07,Gerador de Vapor,
28469,PrimeSteel Technologies,LCDKVF1CAH,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28470,PrimeSteel Technologies,OAYRS8B0NI,,,,,2024-01-07,Gerador de Vapor,
28471,PrimeSteel Technologies,GKN5E7GU1J,93.0,0.0,0.0,93.0,2024-01-07,Gerador de Vapor,0.0
28472,PrimeSteel Technologies,NDXZYSNK98,6.0,0.0,0.0,6.0,2024-01-07,Gerador de Vapor,0.0
28473,PrimeSteel Technologies,BY87L04ZCU,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28474,PrimeSteel Technologies,ECKLWZNWE9,,,,,2024-01-07,Gerador de Vapor,
28475,PrimeSteel Technologies,GQOU318EYF,2.0,0.0,0.0,2.0,2024-01-07,Gerador de Vapor,0.0
28476,PrimeSteel Technologies,4BR1K9CZ1H,,,,,2024-01-07,Gerador de Vapor,
28477,PrimeSteel Technologies,2HESNQW7TE,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28478,PrimeSteel Technologies,Y4R3B7NIB9,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28479,PrimeSteel Technologies,CLR0Y8QN2V,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28480,PrimeSteel Technologies,V56CE43KLA,,,,,2024-01-07,Gerador de Vapor,
28481,PrimeSteel Technologies,NW21JPENK1,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28482,PrimeSteel Technologies,UM1B3ZIKBG,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28483,PrimeSteel Technologies,G2Z4SFPNNY,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28484,PrimeSteel Technologies,FBXZV7D53Z,13.0,0.0,0.0,13.0,2024-01-07,Gerador de Vapor,0.0
28485,PrimeSteel Technologies,N22281I68S,14.0,0.0,0.0,14.0,2024-01-07,Gerador de Vapor,0.0
28486,PrimeSteel Technologies,XEIEWYI0HW,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28487,PrimeSteel Technologies,9WH906H7JJ,,,,,2024-01-07,Gerador de Vapor,
28488,PrimeSteel Technologies,IRYMK1YY9K,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28489,PrimeSteel Technologies,S3ATKG8MQR,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28490,PrimeSteel Technologies,PDMQ6KKIVK,,,,,2024-01-07,Gerador de Vapor,
28491,PrimeSteel Technologies,DWZWB6UDMZ,,,,,2024-01-07,Gerador de Vapor,
28492,PrimeSteel Technologies,LFAK9ZE8OE,,,,,2024-01-07,Gerador de Vapor,
28493,PrimeSteel Technologies,2NA29CRQRJ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28494,PrimeSteel Technologies,90ZP2E2GNX,5.0,0.0,0.0,5.0,2024-01-07,Gerador de Vapor,0.0
28495,PrimeSteel Technologies,4URL8UVEBY,10.0,0.0,0.0,10.0,2024-01-07,Gerador de Vapor,0.0
28496,PrimeSteel Technologies,0VBT2TLJ4I,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28497,PrimeSteel Technologies,NVS81O2TJQ,,,,,2024-01-07,Gerador de Vapor,
28498,PrimeSteel Technologies,VK6AIYRM4H,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28499,PrimeSteel Technologies,6Y9E5FZF1O,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28500,PrimeSteel Technologies,D0CJRG6GX4,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28501,PrimeSteel Technologies,XB4QJR3QOW,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28502,PrimeSteel Technologies,1EYYX79CXQ,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28503,PrimeSteel Technologies,UHYPBNS0CQ,23.0,0.0,0.0,23.0,2024-01-07,Gerador de Vapor,0.0
28504,PrimeSteel Technologies,C3KHPO2MRF,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28505,PrimeSteel Technologies,KEM9LA24V8,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28506,PrimeSteel Technologies,QMAZO9LWX9,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28507,PrimeSteel Technologies,9ZKNJGYJF8,14.0,0.0,0.0,14.0,2024-01-07,Gerador de Vapor,0.0
28508,PrimeSteel Technologies,8RB23YPH6I,,,,,2024-01-07,Gerador de Vapor,
28509,PrimeSteel Technologies,H1EVEB2E65,0.0,0.0,0.0,0.0,2024-01-07,Gerador de Vapor,0.0
28510,PrimeSteel Technologies,3JYRVZ7J1O,,,,,2024-01-07,Gerador de Vapor,
28511,PrimeSteel Technologies,BLQXGUEK2N,,,,,2024-01-07,Gerador de Vapor,
